id_reserva,id_host,ciudad,id_barrio,barrio,latitud,longitud,tipo_host,precio,minimo_noches,numero_resenias,ultima_resenia,resenias_por_mes,suma_host_duenio,ocupacion_anio
1589353,HBA1960,Buenos Aires,BA021,Palermo,-34.58825,-58.42884,Entire home/apt,5680,4,80,25/07/2019,1.08,1,356
29990,HBA0069,Buenos Aires,BA021,Palermo,-34.58521,-58.42739,Entire home/apt,2930,3,154,26/07/2019,1.39,1,63
1133159,HBA1601,Buenos Aires,BA033,San Telmo,-34.61639,-58.37499,Entire home/apt,2571,3,63,26/07/2019,0.81,1,353
2599190,HBA2778,Buenos Aires,BA036,Villa Crespo,-34.59555,-58.43856,Entire home/apt,2332,2,14,26/07/2019,0.21,2,308
2614453,HBA2253,Buenos Aires,BA003,Balvanera,-34.60728,-58.3936,Entire home/apt,1614,14,21,26/07/2019,0.41,2,170
308320,HBA0487,Buenos Aires,BA003,Balvanera,-34.6172,-58.39957,Private room,897,5,21,27/07/2019,0.22,7,257
338961,HBA0594,Buenos Aires,BA036,Villa Crespo,-34.60018,-58.44309,Entire home/apt,3348,4,48,27/07/2019,0.52,1,133
1212203,HBA0744,Buenos Aires,BA005,Belgrano,-34.56302,-58.44419,Private room,957,3,53,27/07/2019,0.69,2,286
521783,HBA0678,Buenos Aires,BA012,Constitucion,-34.61938,-58.38182,Private room,2093,2,135,28/07/2019,1.54,4,317
982159,HBA1001,Buenos Aires,BA002,Almagro,-34.60198,-58.42971,Entire home/apt,2990,5,36,28/07/2019,0.49,5,322
2305063,HBA2557,Buenos Aires,BA021,Palermo,-34.56806,-58.43328,Entire home/apt,1076,15,18,28/07/2019,0.49,1,58
2644308,HBA0587,Buenos Aires,BA003,Balvanera,-34.60414,-58.40871,Entire home/apt,1495,14,61,28/07/2019,0.9,1,365
3527029,HBA1228,Buenos Aires,BA033,San Telmo,-34.61657,-58.37103,Private room,2093,30,12,28/07/2019,0.2,10,197
979965,HBA1285,Buenos Aires,BA032,San Nicolas,-34.6045,-58.383,Entire home/apt,5979,4,3,29/07/2019,0.24,2,89
1112274,HBA1062,Buenos Aires,BA021,Palermo,-34.58307,-58.42388,Entire home/apt,3588,2,3,29/07/2019,0.04,35,338
1326960,HBA1779,Buenos Aires,BA033,San Telmo,-34.62163,-58.37178,Private room,1076,1,5,29/07/2019,0.46,2,0
1415544,HBA1228,Buenos Aires,BA033,San Telmo,-34.61609,-58.3689,Private room,2691,30,9,29/07/2019,0.16,10,252
1939409,HBA2265,Buenos Aires,BA021,Palermo,-34.56938,-58.43095,Entire home/apt,2033,2,3,29/07/2019,0.51,3,317
100080,HBA0222,Buenos Aires,BA032,San Nicolas,-34.60319,-58.38805,Entire home/apt,1913,3,23,30/07/2019,0.27,2,160
189867,HBA0122,Buenos Aires,BA028,Recoleta,-34.59426,-58.40352,Entire home/apt,4783,3,51,30/07/2019,0.51,33,322
3441210,HBA2364,Buenos Aires,BA012,Constitucion,-34.61959,-58.37899,Entire home/apt,2093,2,43,30/07/2019,0.66,12,129
19583,HBA0032,Buenos Aires,BA028,Recoleta,-34.59593,-58.39257,Entire home/apt,2033,2,199,31/07/2019,1.91,1,324
1170828,HBA1643,Buenos Aires,BA021,Palermo,-34.58252,-58.42862,Entire home/apt,2212,2,10,31/07/2019,0.23,5,340
2408756,HBA2648,Buenos Aires,BA029,Retiro,-34.59435,-58.37975,Private room,777,3,17,31/07/2019,0.56,1,257
2546847,HBA2537,Buenos Aires,BA021,Palermo,-34.58847,-58.42396,Private room,718,15,15,31/07/2019,0.28,2,272
2611571,HBA0394,Buenos Aires,BA002,Almagro,-34.60904,-58.41864,Entire home/apt,2990,30,1,31/07/2019,0.25,6,364
2707673,HBA2265,Buenos Aires,BA021,Palermo,-34.5701,-58.43165,Entire home/apt,2033,3,10,31/07/2019,0.28,3,318
3772440,HBA3335,Buenos Aires,BA028,Recoleta,-34.59152,-58.40143,Private room,1076,2,16,31/07/2019,0.28,2,363
28244,HBA0063,Buenos Aires,BA021,Palermo,-34.57628,-58.43456,Entire home/apt,3767,5,22,01/08/2019,0.31,6,71
1272967,HBA0063,Buenos Aires,BA021,Palermo,-34.57574,-58.43426,Entire home/apt,4126,4,38,01/08/2019,0.51,6,8
3094270,HBA1185,Buenos Aires,BA021,Palermo,-34.58522,-58.4262,Entire home/apt,2392,3,60,01/08/2019,0.91,14,152
87828,HBA0184,Buenos Aires,BA029,Retiro,-34.59278,-58.38196,Private room,538,3,1,02/08/2019,0.26,2,88
172118,HBA0335,Buenos Aires,BA021,Palermo,-34.58806,-58.42109,Entire home/apt,6996,3,66,02/08/2019,0.67,1,253
342401,HBA0601,Buenos Aires,BA003,Balvanera,-34.59922,-58.40481,Private room,1555,1,43,02/08/2019,0.48,1,290
4020252,HBA3268,Buenos Aires,BA028,Recoleta,-34.59045,-58.38735,Entire home/apt,7175,3,29,02/08/2019,0.48,1,333
77994,HBA0022,Buenos Aires,BA033,San Telmo,-34.62128,-58.37332,Entire home/apt,3588,2,5,03/08/2019,0.05,12,342
1811228,HBA1561,Buenos Aires,BA021,Palermo,-34.58431,-58.42627,Entire home/apt,1196,30,3,03/08/2019,0.27,4,349
3591091,HBA3257,Buenos Aires,BA029,Retiro,-34.5974,-58.37984,Private room,897,6,32,03/08/2019,0.5,3,143
921354,HBA0607,Buenos Aires,BA021,Palermo,-34.57692,-58.42239,Entire home/apt,1854,6,15,04/08/2019,0.18,2,362
965298,HBA1431,Buenos Aires,BA028,Recoleta,-34.59375,-58.40486,Entire home/apt,1794,4,34,04/08/2019,0.47,5,270
2599518,HBA0815,Buenos Aires,BA003,Balvanera,-34.60127,-58.39511,Entire home/apt,2212,7,4,04/08/2019,0.27,56,310
1138217,HBA1611,Buenos Aires,BA032,San Nicolas,-34.60725,-58.38415,Private room,658,4,23,05/08/2019,0.32,2,102
174845,HBA0122,Buenos Aires,BA028,Recoleta,-34.59452,-58.40384,Entire home/apt,3887,3,64,06/08/2019,0.66,33,337
704509,HBA1030,Buenos Aires,BA021,Palermo,-34.58117,-58.43041,Entire home/apt,1973,5,3,06/08/2019,0.33,2,125
1690692,HBA2058,Buenos Aires,BA021,Palermo,-34.56535,-58.43931,Entire home/apt,1495,28,11,06/08/2019,0.16,1,356
380989,HBA0645,Buenos Aires,BA032,San Nicolas,-34.60667,-58.37911,Entire home/apt,2392,1,21,08/08/2019,0.23,1,355
747170,HBA1060,Buenos Aires,BA028,Recoleta,-34.58988,-58.39596,Entire home/apt,2990,5,29,08/08/2019,0.37,3,261
878031,HBA1282,Buenos Aires,BA028,Recoleta,-34.58998,-58.39843,Entire home/apt,4783,60,25,08/08/2019,0.33,1,344
3401895,HBA2357,Buenos Aires,BA028,Recoleta,-34.59786,-58.40179,Entire home/apt,2093,5,4,08/08/2019,0.06,7,365
3882242,HBA3383,Buenos Aires,BA032,San Nicolas,-34.60445,-58.38765,Entire home/apt,1913,3,80,08/08/2019,1.3,1,354
1009030,HBA1081,Buenos Aires,BA017,Monserrat,-34.61477,-58.38495,Hotel room,2392,1,4,09/08/2019,0.05,16,184
651627,HBA0963,Buenos Aires,BA003,Balvanera,-34.60007,-58.40308,Entire home/apt,1315,3,5,10/08/2019,0.06,1,354
1711184,HBA0104,Buenos Aires,BA029,Retiro,-34.59696,-58.37448,Entire home/apt,3289,3,1,10/08/2019,0.28,3,353
1941733,HBA0533,Buenos Aires,BA003,Balvanera,-34.60994,-58.40266,Entire home/apt,1674,4,36,10/08/2019,0.5,4,365
232739,HBA0405,Buenos Aires,BA021,Palermo,-34.58963,-58.4182,Entire home/apt,2093,7,16,11/08/2019,0.16,2,236
1952627,HBA1561,Buenos Aires,BA021,Palermo,-34.58946,-58.4107,Entire home/apt,4126,5,4,11/08/2019,0.35,4,287
3067676,HBA3008,Buenos Aires,BA028,Recoleta,-34.59358,-58.39579,Entire home/apt,3827,1,37,11/08/2019,0.97,1,364
1117912,HBA1585,Buenos Aires,BA036,Villa Crespo,-34.59455,-58.43126,Entire home/apt,1734,4,37,12/08/2019,0.48,1,331
2138834,HBA2438,Buenos Aires,BA028,Recoleta,-34.58711,-58.38495,Entire home/apt,4185,7,11,12/08/2019,0.29,1,347
2435145,HBA0586,Buenos Aires,BA021,Palermo,-34.58494,-58.41172,Entire home/apt,2392,3,92,12/08/2019,1.34,17,329
11508,HBA0009,Buenos Aires,BA021,Palermo,-34.58225,-58.4246,Entire home/apt,3588,2,25,13/08/2019,0.28,1,281
986155,HBA1467,Buenos Aires,BA029,Retiro,-34.59622,-58.37951,Entire home/apt,1614,1,1,13/08/2019,0.29,1,327
243373,HBA0421,Buenos Aires,BA017,Monserrat,-34.61019,-58.37326,Entire home/apt,3887,3,126,14/08/2019,1.3,1,347
814740,HBA1205,Buenos Aires,BA019,Nuniez,-34.55261,-58.45824,Private room,1256,2,86,14/08/2019,1.05,4,228
172135,HBA0221,Buenos Aires,BA028,Recoleta,-34.58976,-58.3981,Entire home/apt,3348,3,62,15/08/2019,0.63,1,179
2640114,HBA2812,Buenos Aires,BA021,Palermo,-34.57933,-58.43969,Entire home/apt,3588,6,45,15/08/2019,0.68,1,355
2782686,HBA1138,Buenos Aires,BA036,Villa Crespo,-34.59825,-58.43487,Entire home/apt,4604,15,4,15/08/2019,0.07,1,178
3037028,HBA1841,Buenos Aires,BA021,Palermo,-34.5825,-58.42813,Entire home/apt,2392,10,168,15/08/2019,2.54,2,219
2618869,HBA2801,Buenos Aires,BA036,Villa Crespo,-34.59867,-58.42909,Entire home/apt,1435,2,27,16/08/2019,0.41,1,0
371898,HBA0617,Buenos Aires,BA031,San Cristobal,-34.62246,-58.39465,Entire home/apt,59972,6,4,17/08/2019,0.25,1,268
880746,HBA1288,Buenos Aires,BA012,Constitucion,-34.6225,-58.3825,Entire home/apt,1375,10,5,17/08/2019,0.4,2,205
1653045,HBA2026,Buenos Aires,BA021,Palermo,-34.58902,-58.42493,Entire home/apt,2033,3,45,17/08/2019,0.82,1,237
1766938,HBA1911,Buenos Aires,BA021,Palermo,-34.58682,-58.42595,Entire home/apt,3289,3,24,17/08/2019,0.33,1,0
3527126,HBA2834,Buenos Aires,BA003,Balvanera,-34.60518,-58.39878,Private room,1136,10,5,17/08/2019,0.16,3,362
174761,HBA0351,Buenos Aires,BA004,Barracas,-34.65224,-58.37744,Private room,1555,1,132,18/08/2019,1.32,2,297
599567,HBA0154,Buenos Aires,BA021,Palermo,-34.58182,-58.4205,Entire home/apt,2990,2,102,18/08/2019,1.21,16,363
686486,HBA1004,Buenos Aires,BA028,Recoleta,-34.59101,-58.40343,Entire home/apt,2810,1,22,18/08/2019,0.41,85,358
3065232,HBA2966,Buenos Aires,BA021,Palermo,-34.58537,-58.42767,Entire home/apt,2511,2,25,18/08/2019,0.6,2,335
3069394,HBA0157,Buenos Aires,BA005,Belgrano,-34.5695,-58.4605,Entire home/apt,6876,3,50,18/08/2019,0.79,4,229
382271,HBA0526,Buenos Aires,BA021,Palermo,-34.58713,-58.4243,Entire home/apt,3887,4,49,19/08/2019,0.56,9,275
983893,HBA1462,Buenos Aires,BA021,Palermo,-34.58827,-58.41784,Entire home/apt,2810,3,51,19/08/2019,0.63,1,362
1538160,HBA1917,Buenos Aires,BA009,Chacarita,-34.58751,-58.44323,Entire home/apt,1794,1,2,19/08/2019,0.54,1,203
1999865,HBA1457,Buenos Aires,BA003,Balvanera,-34.60445,-58.41307,Entire home/apt,1196,2,36,19/08/2019,0.52,4,301
2824034,HBA2659,Buenos Aires,BA021,Palermo,-34.58268,-58.4407,Entire home/apt,2093,10,29,19/08/2019,0.45,1,293
3787575,HBA3345,Buenos Aires,BA036,Villa Crespo,-34.59002,-58.44014,Entire home/apt,1794,25,28,19/08/2019,0.45,1,195
2536097,HBA2742,Buenos Aires,BA002,Almagro,-34.61354,-58.42195,Private room,1435,2,139,20/08/2019,2.01,4,325
674899,HBA0262,Buenos Aires,BA021,Palermo,-34.57114,-58.43069,Entire home/apt,11899,2,25,21/08/2019,0.34,1,96
3059657,HBA0293,Buenos Aires,BA021,Palermo,-34.58937,-58.41137,Entire home/apt,1136,2,12,21/08/2019,0.46,3,90
78005,HBA0022,Buenos Aires,BA033,San Telmo,-34.61952,-58.37123,Entire home/apt,2990,2,15,22/08/2019,0.15,12,356
631516,HBA0821,Buenos Aires,BA028,Recoleta,-34.59218,-58.40461,Entire home/apt,2810,30,2,22/08/2019,0.33,14,364
2227001,HBA2388,Buenos Aires,BA032,San Nicolas,-34.60793,-58.38313,Private room,718,2,71,22/08/2019,1.04,12,51
53905,HBA0110,Buenos Aires,BA036,Villa Crespo,-34.59814,-58.43858,Entire home/apt,2212,3,75,23/08/2019,0.68,1,329
742611,HBA0172,Buenos Aires,BA021,Palermo,-34.59632,-58.42043,Entire home/apt,1614,3,10,23/08/2019,0.12,24,331
542065,HBA0829,Buenos Aires,BA036,Villa Crespo,-34.59709,-58.42851,Entire home/apt,1913,6,26,24/08/2019,0.29,1,96
108089,HBA0239,Buenos Aires,BA021,Palermo,-34.58643,-58.4242,Entire home/apt,2212,3,73,25/08/2019,0.94,5,214
264704,HBA0487,Buenos Aires,BA003,Balvanera,-34.61734,-58.4004,Private room,957,5,47,25/08/2019,0.48,7,234
745750,HBA1090,Buenos Aires,BA021,Palermo,-34.58205,-58.43839,Entire home/apt,14350,2,48,25/08/2019,0.6,2,167
1105755,HBA0380,Buenos Aires,BA021,Palermo,-34.59301,-58.42727,Entire home/apt,4185,7,10,25/08/2019,0.14,1,347
1319321,HBA1743,Buenos Aires,BA028,Recoleta,-34.59243,-58.40911,Entire home/apt,1495,7,16,25/08/2019,0.21,2,365
2114331,HBA0919,Buenos Aires,BA033,San Telmo,-34.62174,-58.36956,Entire home/apt,3647,5,111,25/08/2019,1.61,1,328
2162424,HBA1611,Buenos Aires,BA032,San Nicolas,-34.60687,-58.38455,Private room,658,4,20,25/08/2019,0.32,2,345
1125595,HBA1060,Buenos Aires,BA021,Palermo,-34.58381,-58.43206,Entire home/apt,3887,5,43,26/08/2019,0.55,3,241
1231715,HBA1695,Buenos Aires,BA021,Palermo,-34.58687,-58.42105,Entire home/apt,3289,5,85,26/08/2019,1.12,1,54
2057200,HBA2364,Buenos Aires,BA012,Constitucion,-34.61825,-58.3777,Entire home/apt,1794,2,46,26/08/2019,0.64,12,147
1966725,HBA0985,Buenos Aires,BA021,Palermo,-34.59639,-58.41811,Private room,1913,2,155,27/08/2019,2.14,6,129
264769,HBA0122,Buenos Aires,BA021,Palermo,-34.58082,-58.42296,Entire home/apt,6577,2,39,28/08/2019,0.42,33,222
3895953,HBA3156,Buenos Aires,BA021,Palermo,-34.57956,-58.4131,Entire home/apt,3887,7,22,28/08/2019,0.38,1,364
154767,HBA0164,Buenos Aires,BA002,Almagro,-34.62032,-58.41602,Entire home/apt,1256,5,31,29/08/2019,0.31,8,333
277754,HBA0500,Buenos Aires,BA028,Recoleta,-34.59463,-58.40467,Entire home/apt,1435,14,17,29/08/2019,0.2,1,310
1039964,HBA0352,Buenos Aires,BA002,Almagro,-34.59933,-58.41849,Entire home/apt,2153,3,110,29/08/2019,1.38,4,132
259745,HBA0038,Buenos Aires,BA002,Almagro,-34.60433,-58.41746,Private room,17938,2,95,30/08/2019,1,2,0
941458,HBA0125,Buenos Aires,BA021,Palermo,-34.58634,-58.41408,Entire home/apt,2451,5,32,30/08/2019,0.56,1,61
1014261,HBA1507,Buenos Aires,BA005,Belgrano,-34.55622,-58.46004,Entire home/apt,1973,4,45,30/08/2019,0.57,1,143
1112359,HBA1062,Buenos Aires,BA021,Palermo,-34.5837,-58.4391,Entire home/apt,5680,2,6,30/08/2019,0.1,35,348
1586529,HBA1953,Buenos Aires,BA021,Palermo,-34.57777,-58.42202,Entire home/apt,5082,2,67,30/08/2019,0.91,1,330
2967064,HBA0563,Buenos Aires,BA021,Palermo,-34.5906,-58.41614,Private room,1794,3,31,30/08/2019,0.48,3,237
68800,HBA0099,Buenos Aires,BA028,Recoleta,-34.5931,-58.38844,Entire home/apt,22721,2,74,31/08/2019,0.88,1,267
83035,HBA0164,Buenos Aires,BA007,Boedo,-34.62107,-58.41608,Entire home/apt,1913,5,43,31/08/2019,0.41,8,85
437246,HBA0085,Buenos Aires,BA021,Palermo,-34.57997,-58.43966,Entire home/apt,2990,6,12,31/08/2019,0.13,4,57
2157906,HBA0154,Buenos Aires,BA021,Palermo,-34.58882,-58.42372,Entire home/apt,4185,2,97,31/08/2019,1.41,16,335
2345670,HBA1961,Buenos Aires,BA028,Recoleta,-34.59194,-58.40739,Entire home/apt,2990,7,17,31/08/2019,0.28,12,335
3089849,HBA3034,Buenos Aires,BA028,Recoleta,-34.59396,-58.39757,Private room,957,3,9,31/08/2019,0.15,1,179
3306574,HBA0083,Buenos Aires,BA028,Recoleta,-34.58671,-58.40718,Entire home/apt,1794,60,103,31/08/2019,1.58,11,298
3401285,HBA3073,Buenos Aires,BA009,Chacarita,-34.58254,-58.44609,Entire home/apt,2571,1,16,31/08/2019,0.27,25,340
218781,HBA0081,Buenos Aires,BA021,Palermo,-34.57808,-58.43998,Entire home/apt,3887,4,64,01/09/2019,0.65,12,308
372072,HBA0172,Buenos Aires,BA021,Palermo,-34.59518,-58.42197,Entire home/apt,1495,3,25,01/09/2019,0.27,24,325
413228,HBA0681,Buenos Aires,BA021,Palermo,-34.5848,-58.43585,Entire home/apt,1794,7,30,01/09/2019,0.33,1,64
947208,HBA1412,Buenos Aires,BA021,Palermo,-34.59046,-58.42165,Entire home/apt,3887,3,50,01/09/2019,0.82,1,311
1868865,HBA1509,Buenos Aires,BA028,Recoleta,-34.58869,-58.38696,Entire home/apt,13154,3,27,01/09/2019,0.38,35,241
1908349,HBA1264,Buenos Aires,BA017,Monserrat,-34.61065,-58.38578,Entire home/apt,3169,2,14,01/09/2019,0.7,1,336
2204311,HBA2496,Buenos Aires,BA021,Palermo,-34.58234,-58.43365,Entire home/apt,1674,3,53,01/09/2019,0.79,2,364
2337983,HBA1171,Buenos Aires,BA008,Caballito,-34.6234,-58.44338,Entire home/apt,4126,2,29,01/09/2019,0.44,1,334
2671584,HBA2070,Buenos Aires,BA021,Palermo,-34.57682,-58.44066,Entire home/apt,3169,4,44,02/09/2019,0.64,2,349
3129784,HBA2997,Buenos Aires,BA021,Palermo,-34.58251,-58.43396,Entire home/apt,2990,4,105,02/09/2019,1.6,1,309
159585,HBA0329,Buenos Aires,BA028,Recoleta,-34.59294,-58.40048,Entire home/apt,2691,3,12,03/09/2019,0.12,1,365
1334662,HBA0985,Buenos Aires,BA021,Palermo,-34.59711,-58.41801,Private room,1794,2,172,03/09/2019,2.25,6,257
2274379,HBA1690,Buenos Aires,BA021,Palermo,-34.5774,-58.4043,Entire home/apt,3887,5,36,03/09/2019,0.52,2,350
238619,HBA0441,Buenos Aires,BA028,Recoleta,-34.59321,-58.40081,Entire home/apt,2750,3,22,04/09/2019,0.24,1,162
1159789,HBA1629,Buenos Aires,BA002,Almagro,-34.60109,-58.41833,Entire home/apt,1973,5,36,04/09/2019,0.59,1,176
1744990,HBA1574,Buenos Aires,BA003,Balvanera,-34.59969,-58.40527,Private room,1016,10,11,05/09/2019,0.16,3,112
118069,HBA0226,Buenos Aires,BA021,Palermo,-34.58014,-58.43209,Entire home/apt,5381,2,17,06/09/2019,0.18,24,346
1526467,HBA0080,Buenos Aires,BA042,Villa Ortuzar,-34.58175,-58.4625,Entire home/apt,1196,7,19,06/09/2019,0.38,1,54
1878508,HBA2197,Buenos Aires,BA021,Palermo,-34.57125,-58.43259,Entire home/apt,2691,5,24,06/09/2019,0.37,1,339
435818,HBA0702,Buenos Aires,BA021,Palermo,-34.58469,-58.40714,Entire home/apt,2691,2,34,07/09/2019,0.71,2,355
1047706,HBA1511,Buenos Aires,BA021,Palermo,-34.58719,-58.43787,Entire home/apt,2392,3,19,07/09/2019,0.26,3,357
1431131,HBA0755,Buenos Aires,BA021,Palermo,-34.59175,-58.41243,Entire home/apt,2332,1,25,07/09/2019,1.15,4,356
696409,HBA0341,Buenos Aires,BA036,Villa Crespo,-34.59183,-58.43669,Entire home/apt,2033,4,41,08/09/2019,0.55,4,328
726181,HBA0061,Buenos Aires,BA017,Monserrat,-34.61079,-58.38702,Entire home/apt,3588,4,5,09/09/2019,1.11,3,0
958498,HBA1413,Buenos Aires,BA029,Retiro,-34.5935,-58.38409,Entire home/apt,5979,2,7,09/09/2019,0.1,4,0
1455010,HBA1867,Buenos Aires,BA028,Recoleta,-34.59324,-58.40675,Entire home/apt,4484,15,32,11/09/2019,0.45,1,327
75526,HBA0122,Buenos Aires,BA021,Palermo,-34.58256,-58.42523,Entire home/apt,4185,2,95,12/09/2019,0.93,33,325
722251,HBA0538,Buenos Aires,BA012,Constitucion,-34.61906,-58.38482,Private room,1794,2,49,12/09/2019,0.58,3,165
314655,HBA0152,Buenos Aires,BA029,Retiro,-34.59367,-58.37898,Entire home/apt,2810,3,21,13/09/2019,0.32,9,365
2101140,HBA2364,Buenos Aires,BA012,Constitucion,-34.61969,-58.3775,Entire home/apt,1196,2,15,13/09/2019,0.21,12,166
3835658,HBA3366,Buenos Aires,BA017,Monserrat,-34.6102,-58.38401,Private room,1016,2,59,13/09/2019,1.01,1,323
3385053,HBA3177,Buenos Aires,BA021,Palermo,-34.58088,-58.40572,Entire home/apt,1555,7,30,14/09/2019,0.53,3,347
985093,HBA1464,Buenos Aires,BA021,Palermo,-34.58289,-58.42702,Entire home/apt,2990,30,14,15/09/2019,0.17,2,344
1909075,HBA2238,Buenos Aires,BA032,San Nicolas,-34.6054,-58.38438,Entire home/apt,8969,5,39,15/09/2019,0.82,1,244
3036492,HBA3364,Buenos Aires,BA032,San Nicolas,-34.60323,-58.37422,Shared room,598,1,83,15/09/2019,1.29,2,335
3811937,HBA3340,Buenos Aires,BA036,Villa Crespo,-34.5931,-58.44401,Entire home/apt,2810,3,74,15/09/2019,1.42,2,189
119036,HBA0255,Buenos Aires,BA028,Recoleta,-34.59078,-58.39751,Entire home/apt,2392,5,1,16/09/2019,0.42,2,364
680386,HBA1001,Buenos Aires,BA002,Almagro,-34.60126,-58.43003,Entire home/apt,2691,4,21,16/09/2019,0.26,5,364
2109612,HBA1376,Buenos Aires,BA021,Palermo,-34.58274,-58.43256,Entire home/apt,4185,3,33,16/09/2019,0.56,13,335
2399085,HBA2617,Buenos Aires,BA021,Palermo,-34.58136,-58.44011,Entire home/apt,3049,2,35,16/09/2019,0.5,1,361
3292583,HBA3138,Buenos Aires,BA021,Palermo,-34.58613,-58.41984,Private room,1196,2,69,16/09/2019,1.06,1,338
77024,HBA0152,Buenos Aires,BA029,Retiro,-34.5916,-58.38571,Entire home/apt,2990,3,21,17/09/2019,0.2,9,351
78351,HBA0160,Buenos Aires,BA021,Palermo,-34.57521,-58.42883,Entire home/apt,3707,5,8,17/09/2019,0.1,4,344
345126,HBA0497,Buenos Aires,BA017,Monserrat,-34.6118,-58.38455,Private room,1016,5,47,17/09/2019,0.61,2,55
1868780,HBA1509,Buenos Aires,BA028,Recoleta,-34.59373,-58.38797,Entire home/apt,4484,3,9,17/09/2019,0.14,35,358
499705,HBA0786,Buenos Aires,BA021,Palermo,-34.58111,-58.43447,Entire home/apt,4185,3,34,18/09/2019,0.47,1,265
2894762,HBA2735,Buenos Aires,BA036,Villa Crespo,-34.59967,-58.44626,Entire home/apt,1794,7,4,18/09/2019,0.08,1,318
2916180,HBA2966,Buenos Aires,BA021,Palermo,-34.58481,-58.42875,Entire home/apt,2332,2,38,19/09/2019,0.59,2,341
1005878,HBA1500,Buenos Aires,BA019,Nuniez,-34.55353,-58.46451,Entire home/apt,2511,4,16,20/09/2019,0.23,1,364
1095098,HBA0497,Buenos Aires,BA017,Monserrat,-34.61135,-58.38569,Entire home/apt,1794,28,22,20/09/2019,0.29,2,333
683097,HBA0564,Buenos Aires,BA021,Palermo,-34.57453,-58.43742,Entire home/apt,2990,2,20,21/09/2019,0.25,7,359
1398391,HBA1684,Buenos Aires,BA021,Palermo,-34.58833,-58.42386,Entire home/apt,1794,1,162,21/09/2019,2.11,3,350
751731,HBA0526,Buenos Aires,BA021,Palermo,-34.58632,-58.42492,Entire home/apt,3289,2,24,22/09/2019,0.29,9,301
789788,HBA0172,Buenos Aires,BA021,Palermo,-34.59633,-58.42232,Entire home/apt,1495,3,10,22/09/2019,0.14,24,365
1056877,HBA0066,Buenos Aires,BA032,San Nicolas,-34.60195,-58.37283,Entire home/apt,3588,1,20,22/09/2019,0.25,7,365
1417737,HBA1036,Buenos Aires,BA028,Recoleta,-34.58957,-58.40359,Private room,777,2,67,22/09/2019,0.9,4,64
2163826,HBA2459,Buenos Aires,BA021,Palermo,-34.58857,-58.43082,Entire home/apt,6577,3,153,22/09/2019,2.16,5,309
2538800,HBA2742,Buenos Aires,BA002,Almagro,-34.61523,-58.42418,Private room,1734,2,95,22/09/2019,1.57,4,344
2906356,HBA2960,Buenos Aires,BA017,Monserrat,-34.61047,-58.37873,Entire home/apt,1854,3,3,22/09/2019,0.55,2,364
702905,HBA1028,Buenos Aires,BA009,Chacarita,-34.58427,-58.44552,Entire home/apt,1614,2,88,23/09/2019,1.03,1,142
856793,HBA0172,Buenos Aires,BA021,Palermo,-34.59634,-58.42096,Entire home/apt,1495,3,14,23/09/2019,0.17,24,365
2221048,HBA2388,Buenos Aires,BA032,San Nicolas,-34.60794,-58.38313,Private room,957,2,56,23/09/2019,0.83,12,34
2554527,HBA2688,Buenos Aires,BA028,Recoleta,-34.5993,-58.38708,Entire home/apt,3588,7,40,23/09/2019,0.71,3,284
903719,HBA0533,Buenos Aires,BA003,Balvanera,-34.61054,-58.40295,Entire home/apt,1495,4,47,24/09/2019,0.61,4,365
1831031,HBA2139,Buenos Aires,BA002,Almagro,-34.60276,-58.41996,Entire home/apt,3408,6,38,24/09/2019,0.58,3,330
1897908,HBA2228,Buenos Aires,BA028,Recoleta,-34.585,-58.39967,Entire home/apt,1794,7,1,24/09/2019,0.48,1,176
1977987,HBA2284,Buenos Aires,BA021,Palermo,-34.5887,-58.43205,Entire home/apt,6159,3,73,24/09/2019,1.01,1,353
2168844,HBA2466,Buenos Aires,BA021,Palermo,-34.56316,-58.44006,Entire home/apt,2212,3,124,24/09/2019,1.87,3,360
1462182,HBA1509,Buenos Aires,BA028,Recoleta,-34.59274,-58.38872,Entire home/apt,4783,4,12,25/09/2019,0.34,35,315
1836224,HBA0815,Buenos Aires,BA021,Palermo,-34.56949,-58.4374,Entire home/apt,3588,6,8,25/09/2019,0.12,56,359
2459403,HBA2670,Buenos Aires,BA021,Palermo,-34.5811,-58.43223,Entire home/apt,2870,1,67,25/09/2019,1,15,338
1032751,HBA0675,Buenos Aires,BA021,Palermo,-34.57984,-58.43483,Entire home/apt,4783,3,77,26/09/2019,1,3,300
1373159,HBA1509,Buenos Aires,BA021,Palermo,-34.58053,-58.43783,Entire home/apt,2990,4,39,26/09/2019,0.53,35,352
1373304,HBA1509,Buenos Aires,BA021,Palermo,-34.59099,-58.42706,Entire home/apt,11660,3,83,26/09/2019,1.09,35,322
1918607,HBA2249,Buenos Aires,BA028,Recoleta,-34.58697,-58.39026,Entire home/apt,4126,3,65,26/09/2019,0.9,1,276
2309850,HBA2563,Buenos Aires,BA012,Constitucion,-34.62426,-58.37869,Entire home/apt,6577,7,23,26/09/2019,0.34,1,343
138690,HBA0284,Buenos Aires,BA028,Recoleta,-34.59092,-58.39503,Entire home/apt,2571,2,232,27/09/2019,2.27,10,178
380943,HBA0644,Buenos Aires,BA002,Almagro,-34.61911,-58.41686,Entire home/apt,1495,1,82,27/09/2019,0.89,1,355
871025,HBA0635,Buenos Aires,BA002,Almagro,-34.61031,-58.42157,Entire home/apt,1973,2,3,27/09/2019,0.05,19,347
